target,discovered,wrong letters,number of hits,lives remaining,game won
patted,"['p', 'a', 't', 't', 'e', 'd']","['s', 'i', 'r', 'l', 'o', 'n', 'u', 'c']",6,2,True
anglers,"['a', 'n', 'g', 'l', 'e', 'r', 's']","['i', 'o', 't', 'd', 'u', 'c', 'p', 'b']",7,2,True
clop,"['c', 'l', 'o', '_']","['e', 'i', 'a', 's', 'u', 'r', 'y', 't', 'n', 'b']",3,0,False
minstrels,"['m', 'i', 'n', 's', 't', 'r', 'e', 'l', 's']","['a', 'o', 'u', 'd', 'g', 'c', 'p', 'h', 'f']",9,1,True
garrisons,"['g', 'a', 'r', 'r', 'i', 's', 'o', 'n', 's']","['e', 't', 'l']",9,7,True
mentally,"['m', 'e', 'n', 't', 'a', 'l', 'l', 'y']","['s', 'i', 'r', 'o', 'd', 'u', 'c']",8,3,True
junky,"['_', 'u', 'n', '_', 'y']","['e', 'i', 'a', 'o', 's', 'l', 'r', 'm', 't', 'p']",3,0,False
colouring,"['c', 'o', 'l', 'o', 'u', 'r', 'i', 'n', 'g']","['e', 'a', 's', 't']",9,6,True
queened,"['_', 'u', 'e', 'e', 'n', 'e', 'd']","['s', 'i', 'a', 'o', 'r', 'l', 't', 'p', 'b', 'h']",6,0,False
dreamiest,"['d', 'r', 'e', 'a', 'm', 'i', 'e', 's', 't']","['n', 'l', 'o', 'c', 'u', 'p', 'h']",9,3,True
twaddles,"['t', '_', 'a', 'd', 'd', 'l', 'e', 's']","['i', 'r', 'o', 'n', 'u', 'c', 'p', 'b', 'h', 'g']",7,0,False
excess,"['e', '_', '_', 'e', 's', 's']","['i', 'a', 'o', 'u', 'r', 'l', 't', 'd', 'n', 'p']",4,0,False
chastisements,"['c', 'h', 'a', 's', 't', 'i', 's', 'e', 'm', 'e', 'n', 't', 's']","['r', 'l', 'o', 'd', 'g', 'u', 'p']",13,3,True
toenails,"['t', 'o', 'e', 'n', 'a', 'i', 'l', 's']",['r'],8,9,True
detaching,"['d', 'e', 't', 'a', 'c', 'h', 'i', 'n', 'g']","['s', 'r', 'l', 'o', 'u']",9,5,True
purify,"['_', 'u', 'r', 'i', '_', 'y']","['e', 'a', 'o', 's', 'n', 'l', 't', 'm', 'c', 'd']",4,0,False
disfigurements,"['d', 'i', 's', 'f', 'i', 'g', 'u', 'r', 'e', 'm', 'e', 'n', 't', 's']","['a', 'o', 'l', 'c', 'p', 'h']",14,4,True
hoist,"['h', 'o', 'i', 's', 't']","['e', 'a', 'n', 'l', 'r', 'u']",5,4,True
sunfishes,"['s', 'u', 'n', '_', 'i', 's', '_', 'e', 's']","['a', 'o', 'r', 'l', 't', 'd', 'g', 'c', 'p', 'm']",7,0,False
hoards,"['_', 'o', 'a', 'r', 'd', 's']","['e', 'i', 't', 'l', 'n', 'u', 'c', 'm', 'y', 'p']",5,0,False
memorabilia,"['m', 'e', 'm', 'o', 'r', 'a', 'b', 'i', 'l', 'i', 'a']","['s', 'n', 't', 'd', 'c', 'p']",11,4,True
belies,"['_', 'e', 'l', 'i', 'e', 's']","['a', 'o', 'n', 'r', 't', 'd', 'u', 'p', 'h', 'm']",5,0,False
toiled,"['t', 'o', 'i', 'l', 'e', 'd']","['s', 'n', 'r', 'a']",6,6,True
inhalators,"['i', 'n', 'h', 'a', 'l', 'a', 't', 'o', 'r', 's']","['e', 'g', 'c', 'u', 'p', 'd', 'm', 'b']",10,2,True
lunches,"['l', 'u', 'n', 'c', 'h', 'e', 's']","['i', 'a', 'o', 'r', 'd', 't', 'p']",7,3,True
refract,"['r', 'e', '_', 'r', 'a', 'c', 't']","['s', 'i', 'o', 'd', 'l', 'n', 'u', 'h', 'p', 'b']",6,0,False
maiming,"['_', 'a', 'i', '_', 'i', 'n', 'g']","['e', 's', 'o', 'l', 'r', 't', 'u', 'c', 'd', 'p']",5,0,False
dampness,"['d', 'a', 'm', 'p', 'n', 'e', 's', 's']","['i', 'r', 'o', 'l', 't', 'u', 'c']",8,3,True
breakfast,"['_', 'r', 'e', 'a', '_', '_', 'a', 's', 't']","['i', 'o', 'l', 'd', 'n', 'u', 'c', 'p', 'h', 'g']",6,0,False
miserably,"['m', 'i', 's', 'e', 'r', 'a', 'b', 'l', '_']","['n', 't', 'o', 'd', 'c', 'p', 'u', 'g', 'h', 'f']",8,0,False
anemometer,"['a', 'n', 'e', 'm', 'o', 'm', 'e', 't', 'e', 'r']","['s', 'i', 'd', 'l', 'c', 'u']",10,4,True
photographically,"['p', 'h', 'o', 't', 'o', 'g', 'r', 'a', 'p', 'h', 'i', 'c', 'a', 'l', 'l', 'y']","['e', 's', 'n', 'u', 'm', 'd', 'b', 'f']",16,2,True
lockup,"['l', 'o', 'c', '_', 'u', 'p']","['e', 'i', 'a', 's', 'r', 't', 'y', 'n', 'm', 'd']",5,0,False
phonemes,"['p', 'h', 'o', 'n', 'e', '_', 'e', 's']","['i', 'a', 'r', 'l', 't', 'd', 'u', 'c', 'y', 'w']",7,0,False
perturbed,"['p', 'e', 'r', 't', 'u', 'r', 'b', 'e', 'd']","['s', 'i', 'a', 'o', 'l', 'n', 'c', 'm']",9,2,True
irradiate,"['i', 'r', 'r', 'a', 'd', 'i', 'a', 't', 'e']","['s', 'n', 'l']",9,7,True
dishpans,"['d', 'i', 's', 'h', 'p', 'a', 'n', 's']","['e', 'o', 't', 'l', 'g', 'r', 'u', 'c', 'm']",8,1,True
asthma,"['a', 's', 't', 'h', 'm', 'a']","['e', 'i', 'o', 'u', 'r', 'l', 'n', 'y', 'c']",6,1,True
marrows,"['m', 'a', 'r', 'r', 'o', '_', 's']","['e', 'i', 't', 'l', 'n', 'u', 'c', 'd', 'p', 'b']",6,0,False
barraged,"['b', 'a', 'r', 'r', 'a', 'g', 'e', 'd']","['s', 'i', 'o', 'l', 't', 'n', 'u', 'c', 'p']",8,1,True
ingredients,"['i', 'n', 'g', 'r', 'e', 'd', 'i', 'e', 'n', 't', 's']","['a', 'o', 'l', 'u']",11,6,True
allover,"['a', 'l', 'l', 'o', '_', 'e', 'r']","['s', 'i', 'd', 't', 'n', 'c', 'b', 'p', 'm', 'g']",6,0,False
moderns,"['_', 'o', 'd', 'e', 'r', 'n', 's']","['i', 'a', 'u', 't', 'l', 'c', 'p', 'b', 'w', 'g']",6,0,False
congenial,"['c', 'o', 'n', 'g', 'e', 'n', 'i', 'a', 'l']","['s', 'r', 't', 'd']",9,6,True
rotational,"['r', 'o', 't', 'a', 't', 'i', 'o', 'n', 'a', 'l']","['e', 's']",10,8,True
ruffs,"['r', 'u', '_', '_', 's']","['e', 'i', 'a', 'o', 'l', 't', 'y', 'c', 'n', 'm']",3,0,False
pretext,"['p', 'r', 'e', 't', 'e', '_', 't']","['s', 'i', 'a', 'o', 'u', 'd', 'l', 'n', 'y', 'h']",6,0,False
plushy,"['p', 'l', 'u', 's', '_', 'y']","['e', 'i', 'a', 'o', 'r', 't', 'm', 'n', 'c', 'b']",5,0,False
citrous,"['c', 'i', 't', 'r', 'o', 'u', 's']","['e', 'a', 'n', 'l']",7,6,True
slop,"['s', 'l', 'o', '_']","['e', 'i', 'a', 'u', 'r', 't', 'y', 'c', 'w', 'b']",3,0,False
choreographic,"['c', 'h', 'o', 'r', 'e', 'o', 'g', 'r', 'a', 'p', 'h', 'i', 'c']","['s', 'n', 'l', 't', 'd', 'm', 'b']",13,3,True
divers,"['d', 'i', '_', 'e', 'r', 's']","['a', 'o', 'n', 't', 'l', 'u', 'p', 'c', 'm', 'f']",5,0,False
basketballs,"['b', 'a', 's', '_', 'e', 't', 'b', 'a', 'l', 'l', 's']","['i', 'r', 'o', 'd', 'u', 'n', 'c', 'p', 'm', 'y']",10,0,False
nearness,"['n', 'e', 'a', 'r', 'n', 'e', 's', 's']","['i', 'o', 't', 'l', 'd', 'u']",8,4,True
tone,"['t', 'o', 'n', 'e']","['s', 'i', 'a', 'r', 'd', 'l']",4,4,True
mollycoddles,"['_', 'o', 'l', 'l', '_', 'c', 'o', 'd', 'd', 'l', 'e', 's']","['i', 'a', 'r', 'u', 't', 'n', 'p', 'b', 'h', 'g']",10,0,False
oatmeal,"['o', 'a', 't', '_', 'e', 'a', 'l']","['s', 'i', 'r', 'd', 'n', 'c', 'u', 'y', 'b', 'p']",6,0,False
satisfied,"['s', 'a', 't', 'i', 's', '_', 'i', 'e', 'd']","['r', 'n', 'l', 'o', 'c', 'u', 'm', 'h', 'p', 'b']",8,0,False
entreat,"['e', 'n', 't', 'r', 'e', 'a', 't']","['s', 'i', 'o', 'd', 'l']",7,5,True
intensest,"['i', 'n', 't', 'e', 'n', 's', 'e', 's', 't']","['a', 'o', 'r', 'l']",9,6,True
photocopier,"['p', 'h', 'o', 't', 'o', 'c', 'o', 'p', 'i', 'e', 'r']","['s', 'n', 'a', 'l', 'd', 'u']",11,4,True
vitriol,"['_', 'i', 't', 'r', 'i', 'o', 'l']","['e', 'a', 's', 'n', 'u', 'y', 'c', 'd', 'p', 'b']",6,0,False
spatially,"['s', 'p', 'a', 't', 'i', 'a', 'l', 'l', 'y']","['e', 'n', 'o', 'r', 'u', 'c', 'm', 'h']",9,2,True
supernovas,"['s', 'u', 'p', 'e', 'r', 'n', 'o', '_', 'a', 's']","['i', 't', 'l', 'd', 'c', 'm', 'g', 'b', 'h', 'w']",9,0,False
grids,"['_', 'r', 'i', '_', 's']","['e', 'a', 'o', 'n', 'u', 't', 'l', 'p', 'k', 'h']",3,0,False
tawdriness,"['t', 'a', '_', 'd', 'r', 'i', 'n', 'e', 's', 's']","['o', 'l', 'c', 'g', 'u', 'p', 'm', 'h', 'b', 'f']",9,0,False
mystify,"['m', 'y', 's', 't', 'i', '_', 'y']","['e', 'a', 'o', 'n', 'u', 'l', 'r', 'h', 'p', 'k']",6,0,False
outstations,"['o', 'u', 't', 's', 't', 'a', 't', 'i', 'o', 'n', 's']","['e', 'l', 'r', 'g', 'c']",11,5,True
stall,"['s', 't', 'a', 'l', 'l']","['e', 'i', 'o', 'u', 'r', 'n', 'y']",5,3,True
smarting,"['s', 'm', 'a', 'r', 't', 'i', 'n', 'g']","['e', 'o', 'l', 'u', 'c', 'p', 'd', 'h']",8,2,True
microsurgery,"['m', 'i', 'c', 'r', 'o', 's', 'u', 'r', 'g', 'e', 'r', '_']","['a', 'n', 't', 'l', 'd', 'p', 'h', 'b', 'f', 'k']",11,0,False
granularity,"['g', 'r', 'a', 'n', 'u', 'l', 'a', 'r', 'i', 't', 'y']","['e', 's', 'o', 'c']",11,6,True
sellout,"['s', 'e', 'l', 'l', 'o', 'u', 't']","['i', 'a', 'r']",7,7,True
moos,"['_', 'o', 'o', 's']","['e', 'i', 'a', 'u', 'r', 'l', 't', 'n', 'c', 'b']",3,0,False
holes,"['_', 'o', 'l', 'e', 's']","['i', 'a', 'r', 'u', 't', 'd', 'n', 'p', 'c', 'b']",4,0,False
angularity,"['a', 'n', 'g', 'u', 'l', 'a', 'r', 'i', 't', 'y']","['e', 's', 'o', 'c']",10,6,True
shiftiness,"['s', 'h', 'i', '_', 't', 'i', 'n', 'e', 's', 's']","['a', 'o', 'r', 'l', 'd', 'u', 'g', 'c', 'p', 'm']",9,0,False
foraged,"['_', 'o', 'r', 'a', 'g', 'e', 'd']","['s', 'i', 't', 'l', 'n', 'c', 'm', 'b', 'p', 'w']",6,0,False
suitor,"['s', 'u', 'i', 't', 'o', 'r']","['e', 'a', 'n', 'l']",6,6,True
rapture,"['r', 'a', 'p', 't', 'u', 'r', 'e']","['s', 'i', 'o', 'd', 'l', 'n', 'c']",7,3,True
surprise,"['s', 'u', 'r', 'p', 'r', 'i', 's', 'e']","['a', 'o', 'n', 't', 'l', 'd']",8,4,True
predicaments,"['p', 'r', 'e', 'd', 'i', 'c', 'a', 'm', 'e', 'n', 't', 's']","['o', 'l', 'g', 'u', 'h']",12,5,True
mistreats,"['m', 'i', 's', 't', 'r', 'e', 'a', 't', 's']","['n', 'l', 'o', 'd', 'c', 'p', 'u', 'h']",9,2,True
restfuller,"['r', 'e', 's', 't', 'f', 'u', 'l', 'l', 'e', 'r']","['i', 'a', 'o', 'd', 'n', 'p', 'b', 'c']",10,2,True
reminiscent,"['r', 'e', 'm', 'i', 'n', 'i', 's', 'c', 'e', 'n', 't']","['a', 'o', 'l', 'd', 'u', 'g', 'p', 'h']",11,2,True
launder,"['l', 'a', 'u', 'n', 'd', 'e', 'r']","['s', 'i', 'o', 't']",7,6,True
rings,"['r', 'i', 'n', 'g', 's']","['e', 'a', 'o', 'u', 't', 'l']",5,4,True
accurate,"['a', 'c', 'c', 'u', 'r', 'a', 't', 'e']","['s', 'i', 'o', 'd', 'l', 'n']",8,4,True
bugged,"['b', 'u', '_', '_', 'e', 'd']","['s', 'i', 'a', 'o', 'r', 'l', 'n', 't', 'p', 'm']",4,0,False
updater,"['u', 'p', 'd', 'a', 't', 'e', 'r']","['s', 'i', 'o', 'l', 'n', 'c']",7,4,True
hoorah,"['_', 'o', 'o', 'r', 'a', '_']","['e', 'i', 's', 'l', 't', 'n', 'u', 'd', 'c', 'm']",4,0,False
abrasion,"['a', 'b', 'r', 'a', 's', 'i', 'o', 'n']","['e', 't', 'l', 'g', 'c', 'd', 'm', 'p']",8,2,True
reconciliations,"['r', 'e', 'c', 'o', 'n', 'c', 'i', 'l', 'i', 'a', 't', 'i', 'o', 'n', 's']",[],15,10,True
ergonomics,"['e', 'r', 'g', 'o', 'n', 'o', 'm', 'i', 'c', 's']","['a', 't', 'l', 'd', 'u', 'p']",10,4,True
spooks,"['s', '_', 'o', 'o', '_', 's']","['e', 'i', 'a', 'u', 'r', 'l', 't', 'n', 'c', 'b']",4,0,False
undo,"['u', 'n', 'd', 'o']","['e', 'i', 'a', 's', 'r', 'l', 't', 'c', 'y']",4,1,True
unfetters,"['u', 'n', '_', 'e', 't', 't', 'e', 'r', 's']","['i', 'a', 'o', 'l', 'd', 'c', 'p', 'b', 'h', 'm']",8,0,False
apprentices,"['a', 'p', 'p', 'r', 'e', 'n', 't', 'i', 'c', 'e', 's']","['o', 'l', 'd', 'g', 'u']",11,5,True
tastiness,"['t', 'a', 's', 't', 'i', 'n', 'e', 's', 's']",['r'],9,9,True
circumcisions,"['c', 'i', 'r', 'c', 'u', 'm', 'c', 'i', 's', 'i', 'o', 'n', 's']","['e', 'a', 't', 'g', 'l', 'p', 'd']",13,3,True
injects,"['i', 'n', '_', 'e', 'c', 't', 's']","['a', 'o', 'r', 'l', 'd', 'u', 'g', 'h', 'p', 'm']",6,0,False
radiotherapists,"['r', 'a', 'd', 'i', 'o', 't', 'h', 'e', 'r', 'a', 'p', 'i', 's', 't', 's']","['n', 'l', 'c', 'u']",15,6,True
inventorying,"['i', 'n', '_', 'e', 'n', 't', 'o', 'r', '_', 'i', 'n', 'g']","['s', 'a', 'd', 'l', 'c', 'u', 'p', 'h', 'm', 'b']",10,0,False
antler,"['a', 'n', 't', 'l', 'e', 'r']","['s', 'i', 'o', 'd']",6,6,True
livest,"['l', 'i', '_', 'e', 's', 't']","['a', 'o', 'n', 'r', 'd', 'u', 'h', 'p', 'f', 'm']",5,0,False
lusciously,"['l', 'u', 's', 'c', 'i', 'o', 'u', 's', 'l', 'y']","['e', 'a', 'n', 't', 'r', 'p']",10,4,True
sidling,"['s', 'i', 'd', 'l', 'i', 'n', 'g']","['e', 'a', 'o', 'u', 't', 'p', 'r']",7,3,True
seen,"['s', 'e', 'e', 'n']","['i', 'a', 'o', 'u', 'r', 'l', 't', 'd']",4,2,True
broached,"['b', 'r', 'o', 'a', 'c', 'h', 'e', 'd']","['s', 'i', 't', 'l', 'n', 'p', 'm', 'g']",8,2,True
impending,"['i', 'm', 'p', 'e', 'n', 'd', 'i', 'n', 'g']","['s', 'a', 'r', 'o', 'l', 't', 'u', 'c']",9,2,True
buries,"['b', 'u', 'r', 'i', 'e', 's']","['a', 'o', 'n', 't', 'l', 'd', 'p', 'c', 'm']",6,1,True
tautologies,"['t', 'a', 'u', 't', 'o', 'l', 'o', 'g', 'i', 'e', 's']","['r', 'n', 'd', 'c', 'p', 'b', 'h', 'm', 'f']",11,1,True
jerky,"['_', 'e', 'r', '_', 'y']","['s', 'i', 'a', 'o', 'u', 'd', 't', 'l', 'p', 'n']",3,0,False
airheads,"['a', 'i', 'r', 'h', 'e', 'a', 'd', 's']","['n', 't', 'l', 'o', 'c', 'p', 'm', 'b', 'g']",8,1,True
bounding,"['b', 'o', 'u', 'n', 'd', 'i', 'n', 'g']","['e', 'a', 's', 'l', 't', 'r', 'c', 'p']",8,2,True
determination,"['d', 'e', 't', 'e', 'r', 'm', 'i', 'n', 'a', 't', 'i', 'o', 'n']","['s', 'l', 'c', 'g']",13,6,True
shortcakes,"['s', 'h', 'o', 'r', 't', 'c', 'a', '_', 'e', 's']","['i', 'l', 'n', 'd', 'u', 'p', 'm', 'b', 'w', 'f']",9,0,False
nonpayments,"['n', 'o', 'n', 'p', 'a', '_', 'm', 'e', 'n', 't', 's']","['i', 'r', 'l', 'd', 'c', 'u', 'h', 'b', 'g', 'w']",10,0,False
drunker,"['d', 'r', 'u', 'n', '_', 'e', 'r']","['s', 'i', 'a', 'o', 'l', 't', 'c', 'p', 'g', 'b']",6,0,False
inapt,"['i', 'n', 'a', '_', 't']","['e', 's', 'o', 'l', 'g', 'r', 'c', 'u', 'y', 'm']",4,0,False
concludes,"['c', 'o', 'n', 'c', 'l', 'u', 'd', 'e', 's']","['i', 'a', 'r', 't']",9,6,True
disambiguation,"['d', 'i', 's', 'a', 'm', 'b', 'i', 'g', 'u', 'a', 't', 'i', 'o', 'n']","['e', 'l', 'r', 'c', 'p', 'h']",14,4,True
nauseous,"['n', 'a', 'u', 's', 'e', 'o', 'u', 's']","['i', 'r', 'l', 't', 'd', 'c']",8,4,True
bogeymen,"['_', 'o', '_', 'e', 'y', '_', 'e', 'n']","['s', 'i', 'a', 'r', 'd', 'l', 't', 'u', 'c', 'p']",5,0,False
officers,"['o', '_', '_', 'i', 'c', 'e', 'r', 's']","['a', 'n', 't', 'l', 'd', 'p', 'u', 'h', 'b', 'm']",6,0,False
global,"['_', 'l', 'o', '_', 'a', 'l']","['e', 'i', 's', 'r', 'n', 't', 'y', 'u', 'c', 'm']",4,0,False
sportscasts,"['s', 'p', 'o', 'r', 't', 's', 'c', 'a', 's', 't', 's']","['e', 'i', 'u', 'l', 'n', 'h']",11,4,True
revs,"['r', 'e', '_', 's']","['i', 'a', 'o', 'u', 't', 'd', 'l', 'p', 'n', 'h']",3,0,False
scaly,"['s', 'c', 'a', 'l', 'y']","['e', 'i', 'o', 'u', 'r', 'n', 't', 'p']",5,2,True
pinpoints,"['p', 'i', 'n', 'p', 'o', 'i', 'n', 't', 's']","['e', 'a', 'u', 'g', 'l', 'r', 'c']",9,3,True
bidets,"['_', 'i', 'd', 'e', 't', 's']","['a', 'o', 'n', 'r', 'l', 'u', 'h', 'p', 'm', 'c']",5,0,False
tick,"['t', 'i', '_', '_']","['e', 'a', 'o', 's', 'n', 'l', 'u', 'r', 'h', 'y']",2,0,False
precedents,"['p', 'r', 'e', 'c', 'e', 'd', 'e', 'n', 't', 's']","['i', 'a', 'o', 'u', 'l']",10,5,True
unsettling,"['u', 'n', 's', 'e', 't', 't', 'l', 'i', 'n', 'g']","['a', 'o', 'r', 'd']",10,6,True
logistical,"['l', 'o', '_', 'i', 's', 't', 'i', 'c', 'a', 'l']","['e', 'n', 'r', 'u', 'h', 'y', 'm', 'p', 'b', 'f']",9,0,False
vends,"['_', 'e', 'n', 'd', 's']","['i', 'a', 'o', 'u', 'r', 'l', 't', 'p', 'h', 'y']",4,0,False
project,"['p', 'r', 'o', '_', 'e', 'c', 't']","['s', 'i', 'a', 'd', 'l', 'n', 'u', 'h', 'm', 'y']",6,0,False
custodians,"['c', 'u', 's', 't', 'o', 'd', 'i', 'a', 'n', 's']","['e', 'l', 'r', 'g', 'm', 'h']",10,4,True
examiners,"['e', '_', 'a', 'm', 'i', 'n', 'e', 'r', 's']","['t', 'l', 'o', 'd', 'g', 'c', 'p', 'u', 'h', 'b']",8,0,False
confer,"['c', 'o', 'n', '_', 'e', 'r']","['s', 'i', 'a', 'd', 't', 'l', 'u', 'p', 'm', 'b']",5,0,False
redevelopment,"['r', 'e', 'd', 'e', '_', 'e', 'l', 'o', 'p', 'm', 'e', 'n', 't']","['s', 'i', 'a', 'u', 'c', 'y', 'w', 'b', 'g', 'f']",12,0,False
enormities,"['e', 'n', 'o', 'r', 'm', 'i', 't', 'i', 'e', 's']","['a', 'l', 'd', 'c', 'u', 'g', 'p', 'h']",10,2,True
heath,"['h', 'e', 'a', 't', 'h']","['s', 'i', 'r', 'l', 'd', 'o', 'n', 'u']",5,2,True
sportive,"['s', 'p', 'o', 'r', 't', 'i', '_', 'e']","['a', 'n', 'l', 'd', 'u', 'c', 'h', 'm', 'f', 'b']",7,0,False
joust,"['_', 'o', 'u', 's', 't']","['e', 'i', 'a', 'r', 'l', 'n', 'h', 'p', 'c', 'b']",4,0,False
uninitiated,"['u', 'n', 'i', 'n', 'i', 't', 'i', 'a', 't', 'e', 'd']","['s', 'r', 'l', 'o', 'g', 'c', 'm', 'p']",11,2,True
parts,"['p', 'a', 'r', 't', 's']","['e', 'i', 'o', 'u', 'l', 'n', 'c', 'y']",5,2,True
idealist,"['i', 'd', 'e', 'a', 'l', 'i', 's', 't']","['r', 'n', 'o']",8,7,True
unbelievers,"['u', 'n', 'b', 'e', 'l', 'i', 'e', '_', 'e', 'r', 's']","['a', 'o', 't', 'd', 'g', 'c', 'p', 'f', 'm', 'h']",10,0,False
newspaper,"['n', 'e', '_', 's', 'p', 'a', 'p', 'e', 'r']","['i', 'o', 't', 'l', 'd', 'u', 'c', 'g', 'h', 'm']",8,0,False
viscus,"['_', 'i', 's', 'c', 'u', 's']","['e', 'a', 'o', 'n', 'l', 't', 'r', 'm', 'p', 'h']",5,0,False
taking,"['t', 'a', '_', 'i', 'n', 'g']","['e', 's', 'o', 'l', 'r', 'u', 'c', 'd', 'p', 'm']",5,0,False
tared,"['t', 'a', 'r', 'e', 'd']","['s', 'i', 'o', 'l']",5,6,True
videodisc,"['_', 'i', 'd', 'e', 'o', 'd', 'i', 's', 'c']","['a', 'n', 'r', 'l', 't', 'u', 'p', 'h', 'm', 'b']",8,0,False
nymphomaniac,"['n', 'y', 'm', 'p', 'h', 'o', 'm', 'a', 'n', 'i', 'a', 'c']","['e', 's', 'l', 'r', 't', 'g', 'd']",12,3,True
sometimes,"['s', 'o', 'm', 'e', 't', 'i', 'm', 'e', 's']","['a', 'n', 'r', 'l', 'd', 'u', 'h', 'p']",9,2,True
suppurated,"['s', 'u', 'p', 'p', 'u', 'r', 'a', 't', 'e', 'd']","['i', 'o', 'l', 'n', 'c']",10,5,True
draftee,"['d', 'r', 'a', '_', 't', 'e', 'e']","['s', 'i', 'o', 'l', 'n', 'c', 'u', 'p', 'b', 'm']",6,0,False
shanghais,"['s', 'h', 'a', 'n', 'g', 'h', 'a', 'i', 's']","['e', 'o', 't', 'l', 'r', 'u', 'p']",9,3,True
lures,"['l', 'u', 'r', 'e', 's']","['i', 'a', 'o', 't', 'd']",5,5,True
distentions,"['d', 'i', 's', 't', 'e', 'n', 't', 'i', 'o', 'n', 's']","['a', 'r', 'l']",11,7,True
harsher,"['_', 'a', 'r', 's', '_', 'e', 'r']","['i', 'o', 't', 'l', 'd', 'u', 'n', 'p', 'c', 'm']",5,0,False
anger,"['a', 'n', 'g', 'e', 'r']","['s', 'i', 'o', 'd', 'l', 't', 'c', 'u']",5,2,True
rotundity,"['r', 'o', 't', 'u', 'n', 'd', 'i', 't', '_']","['e', 'a', 's', 'g', 'l', 'c', 'p', 'm', 'b', 'f']",8,0,False
undercurrents,"['u', 'n', 'd', 'e', 'r', 'c', 'u', 'r', 'r', 'e', 'n', 't', 's']","['i', 'a', 'o', 'l']",13,6,True
pacesetter,"['p', 'a', 'c', 'e', 's', 'e', 't', 't', 'e', 'r']","['i', 'o', 'l', 'd', 'n', 'u', 'h']",10,3,True
nodule,"['n', 'o', 'd', 'u', 'l', 'e']","['s', 'i', 'a', 'r']",6,6,True
allotted,"['a', 'l', 'l', 'o', 't', 't', 'e', 'd']","['s', 'i', 'r', 'n']",8,6,True
demilitarise,"['d', 'e', 'm', 'i', 'l', 'i', 't', 'a', 'r', 'i', 's', 'e']","['n', 'o', 'c', 'u', 'p', 'h', 'b']",12,3,True
fade,"['_', 'a', 'd', 'e']","['s', 'i', 'r', 'l', 'o', 't', 'n', 'u', 'c', 'g']",3,0,False
packs,"['_', 'a', '_', '_', 's']","['e', 'i', 'o', 'u', 'r', 'l', 'n', 't', 'y', 'm']",2,0,False
drive,"['d', 'r', 'i', '_', 'e']","['s', 'n', 'a', 'o', 'l', 't', 'u', 'p', 'c', 'b']",4,0,False
unicameral,"['u', 'n', 'i', 'c', 'a', 'm', 'e', 'r', 'a', 'l']","['s', 't', 'd', 'o', 'g', 'p', 'b']",10,3,True
contamination,"['c', 'o', 'n', 't', 'a', 'm', 'i', 'n', 'a', 't', 'i', 'o', 'n']","['e', 's', 'l', 'r', 'g']",13,5,True
teasing,"['t', 'e', 'a', 's', 'i', 'n', 'g']","['r', 'l', 'o', 'd']",7,6,True
gauging,"['g', 'a', 'u', 'g', 'i', 'n', 'g']","['e', 's', 'o', 'l', 'r', 't']",7,4,True
cleaned,"['c', 'l', 'e', 'a', 'n', 'e', 'd']","['s', 'i', 'r', 'o', 't', 'u']",7,4,True
reminiscences,"['r', 'e', '_', 'i', 'n', 'i', 's', 'c', 'e', 'n', 'c', 'e', 's']","['a', 'o', 't', 'l', 'd', 'u', 'g', 'p', 'h', 'f']",12,0,False
relishes,"['r', 'e', 'l', 'i', 's', 'h', 'e', 's']","['a', 'o', 'n', 't', 'd', 'u', 'p']",8,3,True
undesirables,"['u', 'n', 'd', 'e', 's', 'i', 'r', 'a', 'b', 'l', 'e', 's']","['t', 'o', 'g', 'c', 'p', 'm']",12,4,True
weavers,"['_', 'e', 'a', '_', 'e', 'r', 's']","['i', 'o', 't', 'l', 'd', 'u', 'n', 'p', 'c', 'm']",5,0,False
rouse,"['r', 'o', 'u', 's', 'e']","['i', 'a']",5,8,True
broadside,"['b', 'r', 'o', 'a', 'd', 's', 'i', 'd', 'e']","['n', 't', 'l', 'c', 'p', 'm']",9,4,True
appositive,"['a', 'p', 'p', 'o', 's', 'i', 't', 'i', '_', 'e']","['r', 'n', 'l', 'd', 'c', 'm', 'h', 'u', 'b', 'g']",9,0,False
gnarling,"['g', 'n', 'a', 'r', 'l', 'i', 'n', 'g']","['e', 's', 'o', 't']",8,6,True
understatement,"['u', 'n', 'd', 'e', 'r', 's', 't', 'a', 't', 'e', 'm', 'e', 'n', 't']","['i', 'o', 'l', 'c', 'p']",14,5,True
civets,"['_', 'i', '_', 'e', 't', 's']","['a', 'o', 'n', 'r', 'l', 'd', 'u', 'h', 'p', 'm']",4,0,False
mizzenmast,"['m', 'i', '_', '_', 'e', 'n', 'm', 'a', 's', 't']","['r', 'l', 'o', 'd', 'g', 'c', 'u', 'h', 'p', 'f']",8,0,False
legit,"['l', 'e', '_', 'i', 't']","['s', 'n', 'r', 'a', 'd', 'o', 'u', 'h', 'p', 'f']",4,0,False
chunkiest,"['c', 'h', 'u', 'n', 'k', 'i', 'e', 's', 't']","['a', 'o', 'r', 'l', 'd', 'g', 'p', 'm', 'f']",9,1,True
changes,"['c', 'h', 'a', 'n', '_', 'e', 's']","['i', 'r', 'o', 'l', 't', 'd', 'u', 'p', 'm', 'w']",6,0,False
kiwi,"['_', 'i', '_', 'i']","['e', 'a', 'o', 's', 'n', 'l', 'u', 't', 'r', 'y']",2,0,False
