target,discovered,wrong letters,number of hits,lives remaining,game won
chorales,"['c', 'h', 'o', 'r', 'a', 'l', 'e', 's']","['i', 'n', 't', 'd', 'g', 'u', 'p', 'm']",8,2,True
confutes,"['c', 'o', 'n', '_', 'u', 't', 'e', 's']","['i', 'r', 'a', 'l', 'd', 'g', 'p', 'm', 'h', 'b']",7,0,False
clerk,"['c', 'l', 'e', 'r', '_']","['s', 'a', 'o', 't', 'i', 'n', 'd', 'u', 'p', 'h']",4,0,False
desegregates,"['d', 'e', 's', 'e', 'g', 'r', 'e', 'g', 'a', 't', 'e', 's']","['i', 'n', 'o', 'l', 'c', 'u', 'p']",12,3,True
coliseums,"['c', 'o', 'l', 'i', 's', 'e', 'u', 'm', 's']","['r', 'n', 'a', 't', 'd', 'g', 'p']",9,3,True
quipped,"['_', 'u', 'i', 'p', 'p', 'e', 'd']","['s', 'r', 'a', 'n', 't', 'l', 'o', 'g', 'c', 'm']",6,0,False
persevere,"['_', 'e', 'r', 's', 'e', '_', 'e', 'r', 'e']","['i', 'n', 'a', 't', 'o', 'l', 'd', 'c', 'g', 'u']",7,0,False
fleecing,"['_', 'l', 'e', 'e', 'c', 'i', 'n', 'g']","['s', 'r', 'a', 't', 'o', 'd', 'u', 'p', 'm', 'h']",7,0,False
nonfat,"['n', 'o', 'n', '_', 'a', 't']","['e', 's', 'r', 'i', 'd', 'l', 'u', 'c', 'p', 'g']",5,0,False
spongier,"['s', 'p', 'o', 'n', 'g', 'i', 'e', 'r']","['a', 't', 'l', 'd', 'c', 'u']",8,4,True
haft,"['_', 'a', '_', 't']","['e', 's', 'o', 'l', 'i', 'r', 'n', 'd', 'u', 'p']",2,0,False
springier,"['s', 'p', 'r', 'i', 'n', 'g', 'i', 'e', 'r']","['a', 't', 'o', 'l', 'd', 'c', 'u']",9,3,True
gosh,"['_', 'o', 's', '_']","['e', 'a', 'l', 't', 'i', 'r', 'n', 'd', 'u', 'p']",2,0,False
spaceman,"['s', 'p', 'a', 'c', 'e', 'm', 'a', 'n']","['i', 'r', 't', 'o', 'l', 'd', 'g', 'u']",8,2,True
witticisms,"['_', 'i', 't', 't', 'i', 'c', 'i', 's', '_', 's']","['e', 'n', 'a', 'r', 'o', 'l', 'd', 'u', 'g', 'p']",8,0,False
borsch,"['_', 'o', 'r', 's', 'c', '_']","['e', 'a', 'i', 't', 'd', 'l', 'n', 'u', 'p', 'g']",4,0,False
turquoise,"['t', 'u', 'r', '_', 'u', 'o', 'i', 's', 'e']","['n', 'a', 'l', 'd', 'c', 'g', 'p', 'm', 'h', 'b']",8,0,False
educationally,"['e', 'd', 'u', 'c', 'a', 't', 'i', 'o', 'n', 'a', 'l', 'l', 'y']","['s', 'r', 'p', 'm', 'g', 'h']",13,4,True
bandies,"['_', 'a', 'n', 'd', 'i', 'e', 's']","['r', 't', 'l', 'o', 'g', 'u', 'c', 'p', 'm', 'h']",6,0,False
demerits,"['d', 'e', 'm', 'e', 'r', 'i', 't', 's']","['a', 'n', 'o', 'l', 'c', 'g', 'u', 'p']",8,2,True
bossily,"['_', 'o', 's', 's', 'i', 'l', '_']","['e', 'r', 'a', 'n', 't', 'd', 'g', 'u', 'c', 'p']",5,0,False
stewardesses,"['s', 't', 'e', '_', 'a', 'r', 'd', 'e', 's', 's', 'e', 's']","['i', 'n', 'o', 'l', 'c', 'u', 'p', 'g', 'm', 'h']",11,0,False
overemphasised,"['o', 'v', 'e', 'r', 'e', 'm', 'p', 'h', 'a', 's', 'i', 's', 'e', 'd']","['n', 't', 'c', 'l', 'u', 'g', 'y', 'b']",14,2,True
telecommunications,"['t', 'e', 'l', 'e', 'c', 'o', 'm', 'm', 'u', 'n', 'i', 'c', 'a', 't', 'i', 'o', 'n', 's']","['r', 'p']",18,8,True
fossil,"['_', 'o', 's', 's', 'i', 'l']","['e', 'r', 'a', 't', 'd', 'n', 'u', 'c', 'p', 'g']",5,0,False
fantastically,"['_', 'a', 'n', 't', 'a', 's', 't', 'i', 'c', 'a', 'l', 'l', 'y']","['e', 'o', 'r', 'u', 'p', 'm', 'g', 'd', 'h', 'b']",12,0,False
court,"['c', 'o', 'u', 'r', 't']","['s', 'e', 'a', 'l', 'i', 'n', 'd']",5,3,True
scull,"['s', 'c', 'u', 'l', 'l']","['e', 'a', 'r', 'o', 't', 'i', 'n', 'd']",5,2,True
eggbeaters,"['e', 'g', 'g', '_', 'e', 'a', 't', 'e', 'r', 's']","['i', 'n', 'o', 'l', 'c', 'd', 'u', 'p', 'm', 'h']",9,0,False
granulate,"['g', 'r', 'a', 'n', 'u', 'l', 'a', 't', 'e']","['s', 'i', 'o', 'd', 'c']",9,5,True
cornrows,"['c', 'o', 'r', 'n', 'r', 'o', '_', 's']","['e', 'i', 'a', 't', 'l', 'd', 'g', 'u', 'p', 'm']",7,0,False
butane,"['_', 'u', 't', 'a', 'n', 'e']","['s', 'r', 'i', 'o', 'd', 'l', 'c', 'p', 'g', 'm']",5,0,False
ovarian,"['o', '_', 'a', 'r', 'i', 'a', 'n']","['e', 's', 't', 'l', 'd', 'g', 'u', 'c', 'p', 'm']",6,0,False
baluster,"['b', 'a', 'l', 'u', 's', 't', 'e', 'r']","['i', 'n', 'o', 'd', 'c', 'g', 'p', 'm', 'h']",8,1,True
nulls,"['n', 'u', 'l', 'l', 's']","['e', 'a', 'r', 'o', 't', 'i', 'd']",5,3,True
republics,"['r', 'e', 'p', 'u', 'b', 'l', 'i', 'c', 's']","['n', 'a', 't', 'o', 'd', 'g', 'm', 'h']",9,2,True
maxillae,"['_', 'a', '_', 'i', 'l', 'l', 'a', 'e']","['s', 'r', 'n', 't', 'o', 'd', 'c', 'g', 'u', 'p']",6,0,False
unsuitably,"['u', 'n', 's', 'u', 'i', 't', 'a', 'b', 'l', '_']","['e', 'r', 'o', 'c', 'd', 'g', 'p', 'm', 'h', 'f']",9,0,False
grills,"['g', 'r', 'i', 'l', 'l', 's']","['e', 'a', 'o', 't', 'd', 'n', 'u', 'c', 'p']",6,1,True
gunslinger,"['g', 'u', 'n', 's', 'l', 'i', 'n', 'g', 'e', 'r']","['a', 't', 'o', 'c', 'd']",10,5,True
baldly,"['_', 'a', 'l', 'd', 'l', '_']","['e', 's', 'r', 'i', 'o', 't', 'n', 'u', 'c', 'p']",4,0,False
codding,"['c', 'o', 'd', 'd', 'i', 'n', 'g']","['e', 's', 'r', 'a', 't', 'l', 'u']",7,3,True
schemer,"['s', 'c', '_', 'e', '_', 'e', 'r']","['i', 'a', 'n', 't', 'l', 'o', 'd', 'g', 'u', 'p']",5,0,False
outmanoeuvred,"['o', 'u', 't', 'm', 'a', 'n', 'o', 'e', 'u', '_', 'r', 'e', 'd']","['i', 's', 'c', 'l', 'p', 'g', 'h', 'y', 'b', 'f']",12,0,False
rigorously,"['r', 'i', 'g', 'o', 'r', 'o', 'u', 's', 'l', '_']","['e', 'n', 'a', 't', 'c', 'd', 'p', 'm', 'h', 'b']",9,0,False
candidates,"['c', 'a', 'n', 'd', 'i', 'd', 'a', 't', 'e', 's']","['r', 'o', 'l']",10,7,True
corrugating,"['c', 'o', 'r', 'r', 'u', 'g', 'a', 't', 'i', 'n', 'g']","['e', 's', 'l', 'd', 'p']",11,5,True
blackballs,"['_', 'l', 'a', 'c', '_', '_', 'a', 'l', 'l', 's']","['e', 'i', 'n', 't', 'r', 'o', 'd', 'u', 'g', 'p']",7,0,False
rioting,"['r', 'i', 'o', 't', 'i', 'n', 'g']","['e', 's', 'a', 'l', 'd']",7,5,True
pyramidal,"['p', '_', 'r', 'a', 'm', 'i', 'd', 'a', 'l']","['e', 's', 'n', 't', 'o', 'c', 'g', 'u', 'h', 'b']",8,0,False
archipelago,"['a', 'r', 'c', 'h', 'i', 'p', 'e', 'l', 'a', 'g', 'o']","['s', 'n', 't', 'd', 'u', 'm']",11,4,True
dug,"['d', 'u', '_']","['a', 'e', 'o', 'i', 't', 'p', 'r', 'n', 's', 'b']",2,0,False
tabbies,"['t', 'a', '_', '_', 'i', 'e', 's']","['r', 'n', 'l', 'o', 'd', 'g', 'u', 'c', 'p', 'm']",5,0,False
crust,"['c', 'r', 'u', 's', 't']","['e', 'a', 'o', 'l', 'i', 'n', 'd']",5,3,True
squaw,"['s', '_', 'u', 'a', '_']","['e', 'r', 'o', 'l', 't', 'i', 'n', 'd', 'c', 'p']",3,0,False
unbuttons,"['u', 'n', '_', 'u', 't', 't', 'o', 'n', 's']","['e', 'i', 'r', 'a', 'l', 'd', 'c', 'g', 'p', 'm']",8,0,False
sateen,"['s', 'a', 't', 'e', 'e', 'n']","['r', 'i', 'o', 'd', 'l']",6,5,True
assiduously,"['a', 's', 's', 'i', 'd', 'u', 'o', 'u', 's', 'l', '_']","['e', 'n', 't', 'r', 'c', 'p', 'g', 'm', 'h', 'b']",10,0,False
spiky,"['s', '_', 'i', '_', '_']","['e', 'a', 'r', 'o', 'l', 't', 'n', 'd', 'u', 'c']",2,0,False
tactlessly,"['t', 'a', 'c', 't', 'l', 'e', 's', 's', 'l', '_']","['i', 'n', 'r', 'o', 'd', 'u', 'g', 'p', 'm', 'h']",9,0,False
bewaring,"['_', 'e', '_', 'a', 'r', 'i', 'n', 'g']","['s', 't', 'o', 'l', 'd', 'c', 'u', 'p', 'm', 'h']",6,0,False
prequel,"['p', 'r', 'e', '_', 'u', 'e', 'l']","['s', 'i', 'a', 'n', 't', 'o', 'd', 'g', 'c', 'm']",6,0,False
infusing,"['i', 'n', '_', 'u', 's', 'i', 'n', 'g']","['e', 'r', 'a', 't', 'o', 'l', 'd', 'c', 'p', 'm']",7,0,False
hypnotises,"['h', '_', 'p', 'n', 'o', 't', 'i', 's', 'e', 's']","['a', 'r', 'l', 'c', 'd', 'u', 'g', 'm', 'b', 'f']",9,0,False
rumba,"['r', 'u', '_', '_', 'a']","['s', 'e', 'o', 'l', 't', 'i', 'n', 'd', 'c', 'p']",3,0,False
privates,"['p', 'r', 'i', '_', 'a', 't', 'e', 's']","['n', 'o', 'l', 'd', 'c', 'g', 'u', 'm', 'h', 'b']",7,0,False
oceanography,"['o', 'c', 'e', 'a', 'n', 'o', 'g', 'r', 'a', 'p', 'h', 'y']","['i', 's', 't', 'l', 'u', 'd', 'm', 'b']",12,2,True
rigmaroles,"['r', 'i', 'g', 'm', 'a', 'r', 'o', 'l', 'e', 's']","['n', 't', 'c', 'd', 'u', 'p']",10,4,True
borax,"['_', 'o', 'r', 'a', '_']","['s', 'e', 'l', 't', 'i', 'n', 'd', 'u', 'c', 'p']",3,0,False
bologna,"['_', 'o', 'l', 'o', 'g', 'n', 'a']","['e', 's', 'i', 'r', 't', 'd', 'u', 'c', 'p', 'm']",6,0,False
prowling,"['p', 'r', 'o', '_', 'l', 'i', 'n', 'g']","['e', 's', 'a', 't', 'd', 'c', 'u', 'm', 'h', 'b']",7,0,False
deifying,"['d', 'e', 'i', '_', '_', 'i', 'n', 'g']","['s', 'r', 'a', 't', 'o', 'l', 'c', 'u', 'p', 'm']",6,0,False
pikes,"['p', 'i', '_', 'e', 's']","['a', 'r', 'o', 'l', 't', 'n', 'd', 'u', 'c', 'h']",4,0,False
leniently,"['l', 'e', 'n', 'i', 'e', 'n', 't', 'l', '_']","['s', 'r', 'a', 'o', 'd', 'c', 'g', 'u', 'p', 'm']",8,0,False
frisks,"['_', 'r', 'i', 's', '_', 's']","['e', 'a', 'o', 't', 'd', 'l', 'n', 'u', 'c', 'p']",4,0,False
twiddle,"['t', '_', 'i', 'd', 'd', 'l', 'e']","['s', 'r', 'a', 'n', 'o', 'g', 'u', 'c', 'p', 'm']",6,0,False
anachronistic,"['a', 'n', 'a', 'c', 'h', 'r', 'o', 'n', 'i', 's', 't', 'i', 'c']","['e', 'l', 'u', 'p', 'm', 'g', 'd']",13,3,True
reconnecting,"['r', 'e', 'c', 'o', 'n', 'n', 'e', 'c', 't', 'i', 'n', 'g']","['s', 'a', 'l', 'u', 'p', 'd']",12,4,True
pedicuring,"['p', 'e', 'd', 'i', 'c', 'u', 'r', 'i', 'n', 'g']","['s', 'a', 't', 'o', 'l']",10,5,True
effectuate,"['e', '_', '_', 'e', 'c', 't', 'u', 'a', 't', 'e']","['i', 's', 'n', 'r', 'o', 'l', 'd', 'g', 'p', 'm']",8,0,False
emphasised,"['e', 'm', 'p', 'h', 'a', 's', 'i', 's', 'e', 'd']","['n', 't', 'r', 'o', 'l', 'c', 'u', 'g']",10,2,True
dare,"['d', 'a', 'r', 'e']","['s', 'o', 'l', 't', 'i', 'n']",4,4,True
faun,"['_', 'a', 'u', 'n']","['e', 's', 'o', 'l', 't', 'i', 'r', 'd', 'p', 'm']",3,0,False
sturdy,"['s', 't', 'u', 'r', 'd', '_']","['e', 'a', 'i', 'o', 'l', 'n', 'c', 'p', 'g', 'm']",5,0,False
gospel,"['g', 'o', 's', 'p', 'e', 'l']","['r', 'a', 'i', 't', 'd', 'n', 'u', 'c']",6,2,True
placates,"['p', 'l', 'a', 'c', 'a', 't', 'e', 's']","['i', 'r', 'n', 'o', 'd', 'g', 'u']",8,3,True
works,"['_', 'o', 'r', '_', 's']","['e', 'a', 'l', 't', 'i', 'n', 'd', 'u', 'c', 'p']",3,0,False
indebtedness,"['i', 'n', 'd', 'e', '_', 't', 'e', 'd', 'n', 'e', 's', 's']","['a', 'r', 'o', 'l', 'c', 'u', 'p', 'g', 'm', 'h']",11,0,False
slavishly,"['s', 'l', 'a', '_', 'i', 's', '_', 'l', '_']","['e', 'r', 'n', 't', 'o', 'd', 'c', 'g', 'u', 'p']",6,0,False
chastisements,"['c', 'h', 'a', 's', 't', 'i', 's', 'e', 'm', 'e', 'n', 't', 's']","['o', 'r', 'l', 'u', 'p', 'g', 'd']",13,3,True
discomfiting,"['d', 'i', 's', 'c', 'o', 'm', 'f', 'i', 't', 'i', 'n', 'g']","['e', 'a', 'r', 'l', 'u', 'p', 'h', 'b', 'y']",12,1,True
scan,"['s', '_', 'a', 'n']","['e', 'o', 'l', 't', 'i', 'r', 'd', 'u', 'p', 'm']",3,0,False
unashamedly,"['u', 'n', 'a', 's', 'h', 'a', 'm', 'e', 'd', 'l', 'y']","['i', 't', 'r', 'o', 'c', 'p', 'g', 'b']",11,2,True
conserved,"['c', 'o', 'n', 's', 'e', 'r', '_', 'e', 'd']","['i', 'a', 't', 'l', 'g', 'u', 'p', 'm', 'h', 'b']",8,0,False
surliness,"['s', 'u', 'r', 'l', 'i', 'n', 'e', 's', 's']","['a', 't', 'o', 'd', 'c', 'g']",9,4,True
wristwatch,"['_', 'r', 'i', 's', 't', '_', 'a', 't', 'c', 'h']","['e', 'n', 'o', 'l', 'd', 'u', 'g', 'p', 'm', 'b']",8,0,False
hucksters,"['h', 'u', 'c', '_', 's', 't', 'e', 'r', 's']","['i', 'n', 'a', 'o', 'l', 'd', 'g', 'p', 'm', 'b']",8,0,False
dadoes,"['d', 'a', 'd', 'o', 'e', 's']","['r', 'i', 't']",6,7,True
biofeedback,"['_', 'i', 'o', '_', 'e', 'e', 'd', '_', 'a', 'c', '_']","['s', 'n', 't', 'r', 'l', 'u', 'p', 'g', 'm', 'h']",7,0,False
discrepancy,"['d', 'i', 's', 'c', 'r', 'e', 'p', 'a', 'n', 'c', 'y']","['t', 'o', 'l', 'u', 'g', 'm', 'h', 'b']",11,2,True
triangular,"['t', 'r', 'i', 'a', 'n', 'g', 'u', 'l', 'a', 'r']","['e', 's', 'o', 'c', 'd']",10,5,True
melded,"['_', 'e', 'l', 'd', 'e', 'd']","['s', 'r', 'a', 'i', 'o', 't', 'n', 'u', 'c', 'p']",5,0,False
taupe,"['t', 'a', 'u', 'p', 'e']","['s', 'r', 'o', 'l', 'i', 'n', 'd', 'c']",5,2,True
bummers,"['_', 'u', '_', '_', 'e', 'r', 's']","['i', 'a', 'n', 't', 'l', 'o', 'd', 'g', 'c', 'p']",4,0,False
belched,"['_', 'e', 'l', 'c', '_', 'e', 'd']","['s', 'i', 'r', 'a', 'n', 't', 'o', 'g', 'u', 'p']",5,0,False
confluence,"['c', 'o', 'n', '_', 'l', 'u', 'e', 'n', 'c', 'e']","['i', 's', 'a', 't', 'r', 'd', 'g', 'p', 'm', 'h']",9,0,False
comedians,"['c', 'o', 'm', 'e', 'd', 'i', 'a', 'n', 's']","['r', 't', 'l', 'g', 'u', 'p']",9,4,True
boarders,"['_', 'o', 'a', 'r', 'd', 'e', 'r', 's']","['i', 'n', 't', 'l', 'c', 'g', 'u', 'p', 'm', 'h']",7,0,False
editions,"['e', 'd', 'i', 't', 'i', 'o', 'n', 's']","['r', 'a', 'l']",8,7,True
strapped,"['s', 't', 'r', 'a', 'p', 'p', 'e', 'd']","['i', 'n', 'o', 'l', 'c', 'g', 'u']",8,3,True
gibing,"['_', 'i', '_', 'i', 'n', '_']","['e', 's', 'r', 'a', 'o', 't', 'd', 'l', 'u', 'c']",3,0,False
underlay,"['u', 'n', 'd', 'e', 'r', 'l', 'a', '_']","['s', 'i', 't', 'o', 'c', 'g', 'p', 'm', 'h', 'b']",7,0,False
sedated,"['s', 'e', 'd', 'a', 't', 'e', 'd']","['i', 'r', 'n', 'l', 'o']",7,5,True
reinforced,"['r', 'e', 'i', 'n', '_', 'o', 'r', 'c', 'e', 'd']","['s', 'a', 't', 'l', 'u', 'g', 'p', 'm', 'h', 'b']",9,0,False
revises,"['r', 'e', '_', 'i', 's', 'e', 's']","['a', 'n', 't', 'l', 'o', 'd', 'g', 'u', 'c', 'p']",6,0,False
invincibly,"['i', 'n', '_', 'i', 'n', 'c', 'i', '_', 'l', '_']","['e', 's', 'a', 't', 'r', 'o', 'd', 'u', 'g', 'p']",7,0,False
earthliest,"['e', 'a', 'r', 't', 'h', 'l', 'i', 'e', 's', 't']","['n', 'o', 'c', 'd', 'u', 'g', 'p', 'm']",10,2,True
foreboded,"['_', 'o', 'r', 'e', '_', 'o', 'd', 'e', 'd']","['s', 'i', 'n', 'a', 't', 'l', 'c', 'g', 'u', 'p']",7,0,False
motormouth,"['_', 'o', 't', 'o', 'r', '_', 'o', 'u', 't', '_']","['e', 'i', 's', 'n', 'a', 'l', 'c', 'd', 'g', 'p']",7,0,False
lucrative,"['l', 'u', 'c', 'r', 'a', 't', 'i', '_', 'e']","['s', 'n', 'o', 'd', 'g', 'p', 'm', 'h', 'b', 'f']",8,0,False
backslash,"['_', 'a', 'c', '_', 's', 'l', 'a', 's', '_']","['e', 'i', 'r', 'n', 't', 'o', 'd', 'g', 'u', 'p']",6,0,False
flambes,"['_', 'l', 'a', '_', '_', 'e', 's']","['i', 'r', 'n', 't', 'o', 'd', 'g', 'u', 'c', 'p']",4,0,False
limning,"['l', 'i', '_', 'n', 'i', 'n', 'g']","['e', 's', 'r', 'a', 't', 'o', 'd', 'u', 'c', 'p']",6,0,False
wavered,"['_', 'a', '_', 'e', 'r', 'e', 'd']","['s', 'i', 'n', 't', 'l', 'o', 'g', 'u', 'c', 'p']",5,0,False
steam,"['s', 't', 'e', 'a', '_']","['r', 'o', 'l', 'i', 'n', 'd', 'u', 'c', 'p', 'h']",4,0,False
encompassing,"['e', 'n', 'c', 'o', 'm', 'p', 'a', 's', 's', 'i', 'n', 'g']","['t', 'r', 'l', 'u', 'd']",12,5,True
landscapes,"['l', 'a', 'n', 'd', 's', 'c', 'a', 'p', 'e', 's']","['i', 't', 'r', 'o', 'u', 'g']",10,4,True
annexes,"['a', 'n', 'n', 'e', '_', 'e', 's']","['i', 'r', 't', 'l', 'o', 'd', 'g', 'u', 'c', 'p']",6,0,False
crossbreed,"['c', 'r', 'o', 's', 's', '_', 'r', 'e', 'e', 'd']","['i', 'n', 'a', 't', 'l', 'u', 'g', 'p', 'm', 'h']",9,0,False
derailing,"['d', 'e', 'r', 'a', 'i', 'l', 'i', 'n', 'g']","['s', 't', 'o', 'c']",9,6,True
encodes,"['e', 'n', 'c', 'o', 'd', 'e', 's']","['i', 'r', 'a', 't', 'l', 'g', 'u']",7,3,True
darlings,"['d', 'a', 'r', 'l', 'i', 'n', 'g', 's']","['e', 't', 'o', 'c']",8,6,True
spritzing,"['s', 'p', 'r', 'i', 't', '_', 'i', 'n', 'g']","['e', 'a', 'o', 'l', 'd', 'c', 'u', 'm', 'h', 'b']",8,0,False
boxes,"['_', 'o', '_', 'e', 's']","['a', 'r', 'l', 't', 'i', 'n', 'd', 'u', 'c', 'p']",3,0,False
gynaecologist,"['g', 'y', 'n', 'a', 'e', 'c', 'o', 'l', 'o', 'g', 'i', 's', 't']","['r', 'u', 'p', 'm', 'd', 'h']",13,4,True
lambs,"['l', 'a', '_', '_', 's']","['e', 'r', 'o', 't', 'i', 'n', 'd', 'u', 'c', 'p']",3,0,False
prophylactic,"['p', 'r', 'o', 'p', 'h', 'y', 'l', 'a', 'c', 't', 'i', 'c']","['e', 's', 'n', 'u', 'd', 'g', 'm', 'b']",12,2,True
pitchforks,"['p', 'i', 't', 'c', 'h', 'f', 'o', 'r', '_', 's']","['e', 'n', 'a', 'l', 'd', 'u', 'g', 'm', 'b', 'y']",9,0,False
protests,"['p', 'r', 'o', 't', 'e', 's', 't', 's']","['i', 'a', 'n', 'l', 'd', 'c', 'g', 'u']",8,2,True
visitors,"['_', 'i', 's', 'i', 't', 'o', 'r', 's']","['e', 'a', 'n', 'l', 'd', 'c', 'g', 'u', 'p', 'm']",7,0,False
tollgate,"['t', 'o', 'l', 'l', 'g', 'a', 't', 'e']","['s', 'i', 'r', 'n', 'd', 'c']",8,4,True
applies,"['a', 'p', 'p', 'l', 'i', 'e', 's']","['r', 'n', 't', 'o', 'd', 'g', 'u', 'c']",7,2,True
ragtag,"['r', 'a', '_', 't', 'a', '_']","['e', 's', 'i', 'o', 'd', 'l', 'n', 'u', 'c', 'p']",4,0,False
geldings,"['g', 'e', 'l', 'd', 'i', 'n', 'g', 's']","['r', 'a', 't', 'o', 'c']",8,5,True
readjustments,"['r', 'e', 'a', 'd', '_', 'u', 's', 't', 'm', 'e', 'n', 't', 's']","['i', 'o', 'c', 'l', 'p', 'g', 'h', 'y', 'b', 'f']",12,0,False
snippet,"['s', 'n', 'i', 'p', 'p', 'e', 't']","['r', 'a', 'l', 'o', 'd', 'g', 'u', 'c']",7,2,True
bulgiest,"['b', 'u', 'l', 'g', 'i', 'e', 's', 't']","['r', 'a', 'n', 'o', 'd', 'c', 'p', 'm', 'h']",8,1,True
snow,"['s', 'n', 'o', '_']","['e', 'a', 'l', 't', 'i', 'r', 'd', 'u', 'p', 'm']",3,0,False
swellheads,"['s', '_', 'e', 'l', 'l', '_', 'e', 'a', 'd', 's']","['i', 'n', 't', 'r', 'o', 'c', 'u', 'g', 'p', 'm']",8,0,False
opulent,"['o', 'p', 'u', 'l', 'e', 'n', 't']","['s', 'i', 'r', 'a', 'd', 'g', 'c']",7,3,True
hussies,"['_', 'u', 's', 's', 'i', 'e', 's']","['r', 'a', 'n', 't', 'l', 'o', 'd', 'g', 'c', 'p']",6,0,False
genial,"['g', 'e', 'n', 'i', 'a', 'l']","['s', 'r', 'o', 't', 'd', 'u', 'c', 'p']",6,2,True
persona,"['p', 'e', 'r', 's', 'o', 'n', 'a']","['i', 't', 'l', 'd', 'g', 'u', 'c']",7,3,True
kinking,"['_', 'i', 'n', '_', 'i', 'n', 'g']","['e', 's', 'r', 'a', 't', 'l', 'o', 'd', 'u', 'c']",5,0,False
abortionists,"['a', 'b', 'o', 'r', 't', 'i', 'o', 'n', 'i', 's', 't', 's']","['e', 'l', 'c', 'u', 'p', 'd', 'g', 'm', 'h']",12,1,True
words,"['_', 'o', 'r', 'd', 's']","['e', 'a', 'l', 't', 'i', 'n', 'u', 'c', 'p', 'h']",4,0,False
supplanting,"['s', 'u', 'p', 'p', 'l', 'a', 'n', 't', 'i', 'n', 'g']","['e', 'r', 'o', 'c', 'd']",11,5,True
gnashing,"['g', 'n', 'a', 's', '_', 'i', 'n', 'g']","['e', 'r', 't', 'o', 'l', 'd', 'c', 'u', 'p', 'm']",7,0,False
first,"['_', 'i', 'r', 's', 't']","['e', 'a', 'o', 'l', 'n', 'd', 'u', 'c', 'p', 'h']",4,0,False
hypersensitivity,"['h', 'y', 'p', 'e', 'r', 's', 'e', 'n', 's', 'i', 't', 'i', 'v', 'i', 't', 'y']","['a', 'o', 'l', 'c', 'u', 'm', 'g', 'd', 'b']",16,1,True
compositors,"['c', 'o', 'm', 'p', 'o', 's', 'i', 't', 'o', 'r', 's']","['e', 'n', 'a', 'l', 'd', 'u', 'g']",11,3,True
picturing,"['p', 'i', 'c', 't', 'u', 'r', 'i', 'n', 'g']","['e', 's', 'a', 'o', 'l', 'd']",9,4,True
conductors,"['c', 'o', 'n', 'd', 'u', 'c', 't', 'o', 'r', 's']","['e', 'i', 'a', 'l']",10,6,True
presumed,"['p', 'r', 'e', 's', 'u', 'm', 'e', 'd']","['i', 'a', 'n', 't', 'o', 'l', 'c', 'g']",8,2,True
foresting,"['f', 'o', 'r', 'e', 's', 't', 'i', 'n', 'g']","['a', 'l', 'd', 'c', 'u', 'p', 'm', 'h', 'b']",9,1,True
hiving,"['_', 'i', '_', 'i', 'n', '_']","['e', 's', 'r', 'a', 'o', 't', 'd', 'l', 'u', 'c']",3,0,False
exhaling,"['e', '_', 'h', 'a', 'l', 'i', 'n', 'g']","['s', 'r', 't', 'o', 'd', 'c', 'u', 'p', 'm', 'b']",7,0,False
filings,"['_', 'i', 'l', 'i', 'n', 'g', 's']","['e', 'r', 'a', 't', 'o', 'd', 'u', 'c', 'p', 'm']",6,0,False
ecclesiastics,"['e', 'c', 'c', 'l', 'e', 's', 'i', 'a', 's', 't', 'i', 'c', 's']","['n', 'o', 'r']",13,7,True
wolverine,"['_', 'o', 'l', '_', 'e', 'r', 'i', 'n', 'e']","['s', 'a', 't', 'd', 'c', 'g', 'u', 'p', 'm', 'h']",7,0,False
refilling,"['r', 'e', '_', 'i', 'l', 'l', 'i', 'n', 'g']","['s', 'a', 't', 'o', 'd', 'c', 'u', 'p', 'm', 'h']",8,0,False
moots,"['_', 'o', 'o', 't', 's']","['e', 'a', 'r', 'l', 'i', 'n', 'd', 'u', 'c', 'p']",4,0,False
contractions,"['c', 'o', 'n', 't', 'r', 'a', 'c', 't', 'i', 'o', 'n', 's']","['e', 'l']",12,8,True
puzzler,"['p', 'u', '_', '_', 'l', 'e', 'r']","['s', 'i', 'a', 'n', 't', 'o', 'd', 'g', 'c', 'm']",5,0,False
tortured,"['t', 'o', 'r', 't', 'u', 'r', 'e', 'd']","['s', 'i', 'a', 'n', 'l', 'c', 'g']",8,3,True
markup,"['_', 'a', 'r', '_', 'u', 'p']","['e', 's', 'i', 'o', 't', 'd', 'l', 'n', 'c', 'g']",4,0,False
sandbanks,"['s', 'a', 'n', 'd', '_', 'a', 'n', '_', 's']","['e', 'i', 'r', 't', 'o', 'l', 'c', 'g', 'u', 'p']",7,0,False
foist,"['_', 'o', 'i', 's', 't']","['e', 'a', 'r', 'l', 'n', 'd', 'u', 'c', 'p', 'h']",4,0,False
grease,"['g', 'r', 'e', 'a', 's', 'e']","['i', 'o', 't', 'd', 'l', 'n', 'u', 'c', 'p']",6,1,True
battleship,"['b', 'a', 't', 't', 'l', 'e', 's', 'h', 'i', 'p']","['n', 'r', 'o', 'c', 'd', 'u', 'g', 'm']",10,2,True
belabors,"['_', 'e', 'l', 'a', '_', 'o', 'r', 's']","['i', 'n', 't', 'd', 'c', 'g', 'u', 'p', 'm', 'h']",6,0,False
physiques,"['p', '_', '_', 's', 'i', '_', 'u', 'e', 's']","['r', 'n', 'a', 't', 'o', 'l', 'd', 'c', 'g', 'm']",6,0,False
chased,"['c', '_', 'a', 's', 'e', 'd']","['r', 'i', 'o', 't', 'l', 'n', 'u', 'p', 'g', 'm']",5,0,False
